ID_REF,Healthy control saliva-lc1,Healthy control saliva-lc2,Healthy control saliva-lc3,Healthy control saliva-lc4,Healthy control saliva-lc5,Healthy control saliva-lc6,Healthy control saliva-lc7,Healthy control saliva-lc8,Healthy control saliva-lc9,Healthy control saliva-lc10,Lung cancer saliva-1,Lung cancer saliva-2,Lung cancer saliva-3,Lung cancer saliva-4,Lung cancer saliva-5,Lung cancer saliva-6,Lung cancer saliva-7,Lung cancer saliva-8,Lung cancer saliva-9,Lung cancer saliva-10
1561663_at,2.2076,2.86096,1.54384,1.67587,0.0016001,0.00174838,0.000608644,0.935464,0.00495615,0.254361,0.0384149,0.00105095,2.21286,0.001584,0.000496849,0.000524053,1.96554,0.00178107,0.00101514,0.657791
1561665_at,95.6648,2.68229,0.000435592,147.569,49.8127,52.5093,588.396,435.18,16.8273,217.542,232.186,69.4762,126.935,559.925,293.423,76.9205,293.608,0.332152,218.484,62.001
1561666_a_at,2.13914,2.07953,2.00036,1.4816,2.20866,0.00143024,1.24555,0.00438137,2.22797,0.00512132,0.0532072,1.05322,0.003518,0.00731235,1.37062,0.847294,0.00478928,1.08724,1.86952,5.26947
1561667_at,3.10061,1.07666,1.55039,1.47868,0.480744,2.25448,2.54884,1.51495,0.00359363,0.00164878,0.00294484,0.00409596,1.84959,0.432327,0.00370694,0.00113792,3.3145,0.000630575,1.23204,0.000605234
1561668_at,1.19357,2.20103,1.77433,3.36755,0.787963,0.516138,0.295463,0.00048135,0.000940029,0.0031399,0.00413809,0.00106483,0.00119298,0.481372,0.000683106,6.23763,0.567547,1.05712,0.000709817,0.000966771
1561669_at,0.000357336,2.79297,1.16167,0.00145377,2.88573,0.0012514,0.00105908,1.10744,0.00172859,0.400952,0.59501,0.336824,0.00155717,5.57699,0.411261,0.821545,0.480816,1.27261,0.00979774,0.427944
1561670_at,2.51992,0.0000419855,0.752158,2.22134,0.0545303,0.0484558,0.255587,0.0017951,0.00112286,0.265073,6.07402,0.301383,0.260647,0.980355,0.654876,0.000987763,0.000918663,0.671535,0.750632,0.919708
1561671_at,2.16851,1.53017,0.0000665208,71.8151,0.0102844,0.00489908,23.5603,0.00329327,3.51821,8.70429,0.676992,0.191534,0.563448,0.000862667,2.47406,1.26418,0.347978,0.264212,0.00154799,0.000978629
1561672_at,17.0224,1.60181,0.984499,2.99073,0.00317598,33.6876,48.2007,45.3424,52.3105,24.5611,65.3546,244.431,16.0729,78.6625,113.579,5.98954,63.558,0.012652,0.0105361,36.9624
1561673_at,11.3397,0.000137327,2.60586,118.25,1.42367,96.7196,0.131538,38.5939,99.9498,170.868,100.296,331.017,174.308,296.112,414.068,33.0334,201.048,193.659,103.601,228.1
1561676_at,0.0000746907,0.000550173,0.651374,0.00115901,0.00259029,0.00110699,0.00745273,0.565833,1.87263,3.08915,0.317737,0.00127996,0.820076,0.000923151,2.60325,0.0643625,6.28003,1.83325,1.26197,4.14193
1561677_at,2.37848,1.94583,1.27866,0.198059,0.00203074,0.00550425,4.12238,1.12857,0.0018035,1.17492,1.41113,1.99152,0.959378,1.13851,0.833877,0.000616251,1.29435,2.73121,2.61825,0.770956
1561678_at,2.7476,1.75257,2.21567,0.319865,0.0139995,1.67033,2.65988,0.00112585,0.0139836,0.00150497,2.811,0.00100475,0.000933057,0.00102733,0.000996314,0.916676,0.751901,0.180204,0.0390872,2.10049
1561679_at,3.26528,1.59317,0.289812,0.00694232,1.64694,6.81019,3.45343,1.73548,2.42909,0.496206,2.56827,2.79755,2.72348,1.62954,4.57566,9.27775,1.08463,6.17682,1.44047,2.80604
1561680_at,1.08078,1.29375,0.000204573,0.00833462,2.907,0.00192097,0.00246102,1.69958,0.22187,0.00169918,9.39757,0.00172797,0.000999723,0.00115636,0.00094365,0.38283,0.00104995,1.27984,0.198854,0.000374223
1561682_at,109.385,0.860971,2.25525,0.00145033,0.138106,1.11074,0.00147305,4.03723,3.21583,7.50759,34.0157,2.54475,2.91786,3.15062,2.14424,3.82542,3.44562,74.3162,0.507689,1.37851
1561683_at,10.0782,1.62908,2.07531,2.13159,58.1884,1.9825,4.32808,45.5033,16.7885,19.9818,50.4366,57.0549,28.4918,12.9432,12.5327,31.4656,18.0409,39.1636,60.106,50.038
1561685_a_at,0.0000595345,1.86657,1.11958,0.474086,0.00107653,0.684053,0.00770857,0.00734545,2.9365,2.41778,0.0150236,0.979695,0.0122757,0.00722259,2.89541,0.00167339,0.797308,1.03516,1.33017,0.00455355
1561686_at,6.20336,0.0000561699,0.000096801,0.00199348,2.81191,0.725505,0.00158944,0.000591104,0.00311346,0.000431378,55.5944,23.5442,0.0169604,3.1654,111.441,1.48587,0.00124023,58.0523,0.00714776,0.00326895
1561687_a_at,2.20424,1.93446,0.000147009,0.52212,0.0453059,0.0361636,2.74565,0.000933626,0.522928,0.00102039,0.109695,0.649938,0.00147644,0.00184719,1.29726,0.901046,0.246255,0.321027,0.00247209,1.02911
1561688_at,2.42551,1.86107,1.28185,1.45804,0.00147714,1.52249,1.87204,0.00148109,0.00167181,0.00101456,0.705985,0.571593,0.000718607,0.00195219,0.000591529,0.0943827,3.874,0.00900794,0.407655,0.201421
1561689_at,2.47796,1.57923,1.3679,0.123354,0.427597,3.78826,1.17784,0.686683,1.12895,0.957915,44.3579,36.6947,36.1164,54.8493,12.2131,0.197985,42.052,45.4604,47.8777,44.1188
1561690_at,1.42404,0.0000819038,2.29229,0.000776469,0.0100411,2.73217,0.00088091,0.405049,0.00186411,1.40658,0.606781,1.07808,0.923413,0.874585,4.99808,1.47472,0.125973,1.50556,1.00509,1.4551
1561691_at,0.623952,0.969263,1.38357,0.654655,0.00108447,0.00139541,2.34324,0.795088,0.000851644,0.556989,1.49446,0.0592136,1.44758,0.0016286,0.386155,4.9391,7.12876,1.26508,0.142338,0.615239
1561692_at,0.0000897053,1.52304,0.000506554,2.23093,0.001687,0.382648,0.00100025,0.504262,2.23582,0.00397526,0.468486,3.36653,0.0046475,0.00199821,0.00268155,1.39416,0.0035951,1.12188,0.000751366,0.00507112
1561693_at,0.000170404,1.58475,0.0000476755,0.205895,2.2256,0.00999048,0.524312,0.00909595,0.308295,1.85658,0.808663,0.521201,0.545986,0.00677169,0.480436,1.14961,0.00276093,0.70786,0.159049,0.523654
1561699_a_at,1.65358,2.42962,0.796622,1.37935,1.7562,0.691164,0.656823,1.10241,0.00209464,0.207074,1.91114,0.00189991,0.354381,0.000729681,0.00433932,0.434286,0.00130865,1.49555,0.508168,0.000526254
1561700_at,1.77581,1.03948,0.000127107,1.82231,17.3122,0.0309217,5.27855,0.0172813,4.5122,5.47418,17.2929,3.35959,0.00191222,0.0579027,5.1107,0.00282987,1.20976,11.4389,0.0101061,37.0807
1561702_at,189.399,2.85493,1.23869,0.118575,172.993,64.2338,0.126283,137.13,25.7576,122.798,397.436,235.458,67.6293,135.405,145.745,0.0648699,69.3988,134.459,235.99,283.883
1561703_at,1.93289,1.49918,0.000133325,1.33798,2.20904,0.617212,2.48167,0.00550217,0.00320049,1.13335,0.701902,0.000727583,0.00220358,3.82938,1.52373,0.000306997,0.00154097,0.412363,1.83214,1.80239
1561704_at,1.75897,1.54097,1.11112,0.00132278,0.00189462,0.00095671,0.00153666,1.38066,1.06081,1.92585,0.00445947,1.30261,0.00122561,0.000819076,0.886868,0.445432,0.606721,1.29307,0.00544421,0.000522175
1561705_at,14.7916,3.01173,1.59866,22.7543,0.000671876,0.0193315,0.0093048,94.8082,36.0821,1.95082,0.0565145,16.4263,68.0282,99.5529,289.796,0.0177496,13.5987,44.467,0.0350558,230.417
1561706_at,0.000068213,2.4988,0.000334287,1.04463,0.36524,1.03453,0.00174099,0.111744,2.12144,3.8837,0.174712,0.134994,0.111873,0.00139332,0.459729,0.00292394,0.374107,0.00143439,9.63295,0.99508
1561707_at,0.0000656058,0.0000741245,1.0983,0.530625,1.30606,0.0118498,1.42431,0.191854,0.228907,0.000487017,0.00561552,1.12737,0.929,0.00123585,0.00141734,3.65698,0.00716578,0.558792,0.00104215,0.172223
1561708_at,2.88041,2.16399,2.31754,1.7663,19.2483,1.98959,2.73473,6.98489,1.66434,3.28015,7.52718,45.3056,5.72861,2.63374,2.46152,0.484579,2.63466,3.17062,2.39938,4.81719
1561710_at,2.36972,1.63176,1.0092,1.15617,1.9089,0.393474,2.50123,0.373785,0.819703,0.00556762,0.0401886,1.64774,2.35215,2.3866,0.733863,1.54719,1.16158,1.21053,0.00930412,2.16639
1561712_at,2.93057,2.16258,0.000135969,0.0022005,0.764693,0.657287,0.644286,1.84204,2.00535,1.03202,2.05799,0.867712,3.45949,0.2669,0.14204,0.372838,0.141297,1.75141,0.841401,3.85131
1561713_at,1.25038,0.000596711,0.000191639,1.47057,0.00320448,0.787502,0.00278182,1.69348,1.99744,2.17151,3.30213,0.00090465,0.00855498,1.86315,2.33497,1.72556,0.0162748,0.264278,0.033828,0.499823
1561714_a_at,1.64757,1.34005,1.44531,0.00953863,0.00318569,0.00294912,1.17343,2.18182,1.26955,0.00149067,0.851793,0.677495,2.50922,1.04226,0.466325,0.0668667,0.000752686,0.00165788,2.18336,0.181856
1561718_at,0.0000715083,1.98577,1.95837,0.643241,0.0892611,0.00658107,1.12208,2.20994,2.5052,0.00431787,0.0128152,0.722565,1.20541,0.00292194,2.09565,0.00126877,1.70767,0.00145052,0.00838984,0.501432
1561719_at,1.39071,1.32385,2.04241,0.248791,0.00215125,2.06809,0.794738,0.00201735,1.8524,0.00604545,3.16815,0.468523,1.14315,0.00460746,0.015807,0.49362,0.00428937,0.000735448,2.33887,0.00242549
1561720_at,0.000126313,1.93265,0.000115315,0.00229983,0.08848,0.000610313,1.96784,0.0382911,0.000476524,0.00265157,0.00383138,0.0014142,0.00155244,1.74491,1.5095,1.10043,1.15885,1.25252,0.00187624,0.358756
1561721_a_at,3.43566,0.000188434,2.4076,2.35321,0.442307,0.367356,0.857447,0.0075893,0.0036738,1.48524,0.845962,0.00143179,0.921356,0.897612,1.78823,7.16422,0.551425,2.08516,0.00176421,1.12534
1561723_at,4.53462,4.64616,1.34812,0.486298,0.511093,3.39643,0.928933,3.72775,2.91923,3.08199,0.963539,4.49828,0.874067,8.62703,2.361,3.44938,5.0904,2.68643,2.70916,0.80561
1561726_s_at,2.49646,1.43434,0.000144834,0.00628154,1.61854,0.771744,0.000795819,0.888085,1.2304,2.34809,0.0756446,1.0162,2.30437,0.31917,1.49876,0.000625467,0.00316216,0.0653114,2.05602,0.00306668
1561728_a_at,2.94788,0.0000688519,0.00056535,0.836666,0.00468834,0.00317055,0.379473,0.00176452,2.34272,0.164562,0.00463851,2.51273,1.07321,0.817879,0.00211671,0.296167,0.00315403,0.094124,1.59312,3.33854
1561731_at,0.920329,0.000136097,0.000389049,1.4955,0.969623,0.00303478,0.0016167,0.323422,0.0029488,0.416838,0.00144223,1.24045,0.000531473,0.00177443,1.94446,0.000454573,0.00321935,0.000271014,1.50604,0.00257303
1561732_at,1.86154,0.000183319,0.000118903,2.63292,0.00171734,2.1078,1.11712,0.282124,0.000445113,0.00118794,2.40659,0.0014504,0.879424,0.00346518,0.00222817,1.64333,0.000667981,0.000852624,1.30368,0.878692
1561733_at,84.1051,1.39388,0.0000567986,6.61839,2.4976,11.6814,0.00269062,0.0012634,0.538732,2.34368,13.5797,2.71333,0.00170017,3.70559,2.62229,2.80662,3.63894,0.280625,2.89778,0.00409179
1561737_at,0.876233,1.97318,0.000147705,0.00335792,2.98898,0.00125914,0.463109,1.03396,0.00142116,0.326127,1.77314,0.671433,0.00113515,0.905382,1.61787,0.00283779,2.1365,0.00222928,1.08355,0.00196311
1561738_at,2.39656,1.73891,1.43485,0.00162241,2.51012,1.65247,0.474896,0.208944,0.00500403,0.896091,2.91283,0.00139194,0.00138824,0.00112945,0.105972,0.000631084,0.605254,0.942805,0.722966,1.38899
1561739_at,2.10043,1.83029,1.52017,0.00137261,1.78811,0.296945,1.57203,0.00178985,1.0967,0.141239,25.7605,50.7313,0.0180125,0.0111669,100.958,7.27456,112.359,116.084,0.0267052,1.5056
1561740_at,7.9373,2.33433,1.67507,5.98249,3.528,1.18928,4.08193,0.941305,0.0727063,1.3842,4.29004,19.5811,12.4691,63.9323,48.2811,55.7781,11.8233,1.98755,1.57542,0.961901
1561741_at,3.02687,2.99637,1.7209,0.00106657,0.00421418,0.000776054,2.57282,0.209455,0.982174,0.144929,5.95108,1.84221,0.942249,0.265427,0.509095,0.0004853,0.53642,1.88012,0.00789098,0.00586376
1561749_at,6.39185,1.8321,1.30482,0.00164821,1.73471,0.937996,0.610103,0.320471,1.22231,0.050272,2.29625,1.17391,0.0767575,0.00102934,0.436894,1.29196,0.00149589,0.0021206,0.00128562,0.0010593
1561754_at,0.000115563,0.877694,0.0000733687,0.00580066,0.00287327,0.202119,0.000959179,0.00495123,1.24168,0.666212,0.691379,0.151072,0.00285583,0.000848367,0.025505,0.314502,0.831461,0.748897,0.00512663,2.09876
1561756_at,1.39334,2.29446,0.0000671362,0.842884,0.0035223,0.80705,0.000771809,0.510923,3.51331,0.0021164,45.9032,0.00072471,0.00398701,0.807726,56.0073,3.75825,4.01669,15.9587,0.00205713,0.399074
1561757_a_at,8.18897,0.850304,1.65721,0.854793,2.08992,0.00503514,0.00642393,0.891483,0.333469,1.77899,1.39061,0.00150841,2.5385,1.39741,1.55588,2.57739,0.168438,0.00211105,1.06808,0.00992794
1561759_at,0.0000915977,1.08986,0.000315191,0.0117389,1.77899,1.15645,1.5179,0.00877705,0.834629,0.363307,1.21223,0.245533,0.0048554,0.000770613,0.889776,0.00435251,1.06629,1.33808,0.241463,0.878274
1561760_s_at,0.471024,1.25713,1.47657,0.598616,0.628658,0.00608179,2.43908,0.00112577,0.293576,0.00126063,1.93353,2.16811,1.07673,0.00328426,0.951561,0.0389485,0.296841,1.46374,0.379392,0.00781983
1561761_x_at,2.72242,0.0000499048,0.000730282,1.05968,0.00122945,0.00733844,0.00284469,1.66186,0.741646,0.745631,0.00253245,0.00396423,0.451917,0.483201,1.47459,3.9427,0.00221961,1.22104,1.25216,0.928885
1561762_s_at,2.82396,1.06381,1.09363,0.000848522,0.00113955,3.2719,0.750871,0.00169883,1.13334,0.00084459,3.5455,0.726763,0.189107,0.432842,0.104201,2.21897,1.35779,0.886445,0.0394253,0.649885
1561763_at,2.07964,2.16194,0.000244177,0.000976269,0.00084085,0.00139846,2.69594,1.70507,0.00220704,0.00169996,0.0282913,2.36443,0.889955,1.76741,3.52746,0.00511686,0.000433067,0.0102008,1.56618,1.51887
1561765_at,0.000255785,1.34273,0.0000678953,2.15246,0.0587182,1.19914,0.00237177,0.316066,0.212995,0.799759,1.10486,0.370134,0.00549655,0.547617,0.00178063,0.00244641,1.74755,0.191327,1.40982,0.652322
1561767_at,3.22173,0.0000882712,2.21338,1.78101,0.754292,0.135706,1.30365,0.54287,0.661705,1.10229,0.00274636,0.00119993,0.00124848,2.64936,0.684573,1.72705,0.00206607,0.00137131,0.00218207,2.34643
1561770_at,0.0000590152,2.10636,0.0000518873,1.79751,0.000847887,0.00301675,1.34466,0.000912358,0.000971613,0.847076,0.00459536,1.1065,0.220508,0.71273,0.000229684,0.539342,2.09428,0.00240481,0.00295927,0.00281313
1561775_at,1.41215,0.00007725,1.60663,0.00144204,2.63447,0.00165965,0.0137152,0.00145943,0.52854,0.00569227,1.77012,0.0722521,1.15915,0.201903,0.29158,0.516301,0.00422047,0.00281382,0.47683,0.187775
1561776_at,1.85453,2.05935,1.2723,0.00820348,0.427143,2.33254,1.71431,0.207426,0.00126113,0.0026897,0.695756,0.00556721,0.43569,1.36711,0.00162703,0.930772,3.48352,0.4096,1.57908,1.19422
1561777_at,254.338,19.4919,4.39677,293.929,315.999,124.839,396.264,327.94,151.413,245.843,459.695,396.922,392.613,360.246,389.122,775.973,479.261,517.349,620.241,631.677
1561778_at,0.858797,0.000133277,1.73826,0.987163,0.0027062,0.00222935,3.05235,1.57015,0.00220822,3.42106,0.594903,0.832849,0.423154,0.448193,3.07024,0.629245,0.362365,0.0191933,0.00222952,3.33793
1561780_at,0.808326,1.83147,0.0000446288,0.00152701,0.00329863,1.21179,0.830745,0.000612002,0.377989,0.00373793,0.875243,0.00868525,0.584277,1.30182,1.63007,0.189977,2.64485,0.00372651,2.92009,0.224984
1561785_at,195.46,3.55357,2.60803,198.146,1.76175,431.889,129.768,175.249,303.66,459.026,573.385,759.598,473.664,694.038,701.081,577.858,510.723,453.815,766.324,467.487
1561786_at,1.12029,2.07716,0.838477,0.00128771,0.000505424,0.801363,0.853431,1.78755,0.0119444,0.00363106,0.773622,0.737777,2.16708,1.33729,0.00344726,2.68526,0.00254191,0.00243942,0.0016137,2.70178
1561789_at,1.88446,2.14502,0.805994,5.93227,1.54469,1.02056,14.4216,1.0172,2.55411,0.982494,0.00502546,0.631427,2.41322,4.11671,0.562889,1.61739,1.70956,2.27067,2.18287,2.23296
1561795_at,1.43,6.20568,0.000136836,0.00419581,0.00157823,1.76769,0.00252196,1.23388,0.00200892,1.2757,0.00164929,0.0007069,0.000678604,0.00168943,0.00124617,6.47008,1.17221,0.000839033,0.000820307,0.000819034
1561806_at,1.54031,1.87159,0.776765,0.952015,0.17768,0.0305214,0.00132596,0.00343643,0.00663279,1.15478,0.000511084,0.000253599,3.06848,0.000458125,0.000759761,12.8572,0.000208387,0.000263116,0.001041,0.000338238
1561813_at,1.80335,1.40565,1.48758,0.000635565,0.512834,0.81283,1.2354,2.3396,0.00106687,0.732972,0.000950738,0.0039483,0.00120892,2.16703,0.0027275,2.03379,1.56797,2.93212,0.00327456,2.3292
1561817_at,2.08023,1.51765,0.000196342,1.00824,0.000515118,0.00268281,2.5677,0.809451,0.100902,0.00288031,0.231694,0.256259,0.204687,0.230523,3.72674,0.00549057,2.7996,0.000776258,0.465764,0.00642525
1561820_at,2.03989,5.76211,0.0000660208,2.32293,2.15245,1.51208,0.0521229,0.00364554,0.00228958,0.635501,0.777971,0.573407,0.00618024,3.43323,1.87402,0.00670255,0.660386,1.97964,0.186672,1.70109
1561828_at,0.000548505,1.33981,0.91522,0.00308304,3.0979,0.00149859,0.000554754,0.016988,0.000617256,0.00183873,0.000997118,0.00168182,0.00318555,1.89351,1.34289,0.00120029,1.54462,0.000711195,0.00176128,1.5549
1561829_at,1.20612,0.0000483813,1.4966,4.90776,0.00385701,1.33971,0.00479345,1.06903,2.50659,2.36999,0.199047,35.0744,1.8631,1.36042,3.16667,37.2857,2.21463,0.0966296,4.67949,1.63946
1561834_a_at,1.87363,1.29153,0.000104975,0.00925007,2.22766,0.00148463,0.0105555,1.84357,3.04524,0.0028768,3.86343,2.07412,1.08159,0.352356,1.59849,0.038251,1.11336,0.012489,0.521334,0.0016296
1561844_at,2.48844,0.000066981,1.11284,0.858486,0.105622,1.08664,2.51211,0.514772,0.00301044,0.0940977,3.43774,0.356145,0.592371,0.70169,0.425528,0.00298765,0.00102762,1.97212,1.66137,2.07674
1561846_s_at,2.49988,0.000477854,0.0000881673,0.00300735,0.0226049,4.52745,0.956255,0.319015,0.843361,0.132898,0.902906,0.00085402,1.95449,0.00118829,0.641267,0.860322,0.00447505,0.00192067,0.00214564,0.203814
1561847_at,0.0000819867,2.82279,1.03289,1.85574,2.10593,0.00160278,0.735052,2.68149,0.197634,1.00469,1.55453,0.124041,1.76494,0.00198044,1.01793,0.00129705,0.208708,0.120014,4.80684,0.000545531
1561849_at,0.0000603069,3.73094,1.5715,0.0140853,0.0675113,0.408959,0.745974,2.23924,0.883412,1.52409,0.802314,0.258613,1.41459,0.601623,0.501347,4.00718,1.02097,1.48456,1.64217,0.666777
1561850_at,0.871537,1.93845,0.000057488,0.00382012,0.000947296,0.00138138,2.08768,0.956492,0.20259,0.00135722,0.0936023,0.358652,1.48081,0.000751767,0.000736171,0.405119,0.00330667,0.00131623,1.12031,0.000635125
1561853_a_at,1.92011,1.77658,0.0000534753,0.106195,0.000694543,0.546692,0.718854,0.00125476,1.08442,0.00389143,0.00208741,0.00144502,1.15592,0.629474,0.509626,0.00244751,2.32691,0.547803,0.00189145,0.470044
1561854_at,1.39695,2.33701,1.89086,0.00228251,1.14567,0.00182118,1.75191,3.34423,0.000680076,0.00246298,0.00135913,1.05157,1.44393,0.00108893,0.000369395,0.000864308,0.00134948,0.000991883,0.00420564,2.92819
1561855_x_at,1.3449,1.40507,1.44348,0.00447013,2.44094,0.857111,0.125059,0.549205,0.947377,0.00210093,1.34582,1.98472,0.473907,0.222676,1.37712,0.0232404,0.000998411,0.0186864,0.385642,0.00177308
1561856_at,0.0000833466,0.730888,1.03414,0.0597643,0.00634068,1.39564,4.32242,0.00106198,1.33279,0.28691,0.936404,1.44001,0.00976871,4.98647,0.586311,0.918756,0.363469,0.00189698,0.322436,1.93362
1561857_at,2.65286,1.69983,1.84029,1.94883,0.00162773,0.00460929,1.14302,1.10055,0.658665,0.00326725,0.000550782,6.99685,4.59119,0.000827417,0.0088527,0.000562394,0.000408559,8.63334,0.000456754,0.811357
1561860_at,2.49023,0.0000759619,1.33387,0.00152804,0.000762389,6.17069,0.408648,0.00406632,1.0638,0.210006,0.00149473,0.0360931,0.00578884,0.00246334,0.00701272,1.01126,1.86138,0.999168,0.533754,2.56179
1561861_a_at,0.58736,1.99805,0.0000477871,0.00692361,0.256324,1.98019,0.776124,0.477293,1.57036,1.25389,0.579317,1.90805,2.66369,3.45175,1.89801,3.2248,0.800297,0.117964,1.27538,2.12217
1561863_a_at,0.000052925,2.15831,1.28893,0.760333,0.000739219,2.87521,0.00214711,0.169094,2.68947,0.00242299,0.00911891,0.115694,0.0133773,0.812491,0.000959833,0.595656,0.307217,0.146562,0.000599733,1.97844
1561864_at,1.61357,2.94368,2.42139,0.0147122,1.34255,0.303268,1.24213,1.56149,0.722917,0.634308,0.350427,0.845953,0.0534845,0.25917,1.05652,1.99063,1.02634,0.542879,2.08063,0.00105196
1561867_at,1.34152,0.568384,0.983916,0.000685635,3.60096,0.000318483,0.00106468,0.000572144,0.000546067,0.000477793,0.00560751,0.000895573,0.00279742,1.69371,0.826148,1.16025,0.195885,2.16154,0.64372,0.155943
1561868_at,1.6077,1.27254,2.23578,1.58209,1.85771,0.00134373,0.971342,0.619953,1.16136,0.00156468,0.00152371,2.25946,1.6897,0.00155876,0.776289,0.0059355,0.0382836,1.94929,0.99751,0.231217
1561870_at,0.0000756979,1.36511,0.859935,0.00196492,4.19694,0.00184623,3.40721,1.2978,1.85717,0.00278195,0.000421505,6.52634,0.980275,0.00115852,0.435351,0.438646,0.585753,0.00943749,0.0010326,2.63666
1561871_at,5.37785,10.4963,3.18985,8.72073,1.4277,2.51374,1.70852,16.8503,1.69991,2.14687,2.37414,3.17934,10.0927,3.15832,3.06207,3.92528,1.72014,4.10673,14.413,1.90578
1561872_at,2984.41,1119.05,114.052,522.723,1267.08,2534.38,3638.42,2652.4,2572.86,2950.02,3449.44,3817.29,3126.58,3660.95,2951.29,4242.81,3523.57,4333.61,3349.91,3397.63
1561877_at,0.00036363,1.2636,2.35247,0.00499607,0.272231,0.000799945,1.082,1.28668,0.00268684,2.52797,0.558418,1.34184,1.01672,0.00259617,1.48387,0.996814,1.13609,1.01498,3.8892,1.0172
1561879_at,677.65,123.07,6.94776,420.674,526.179,749.936,872.963,977.15,780.087,1010.56,1387.06,1363.4,1269.4,1447.59,1178.26,880.753,1298.62,1334.69,1502.39,1340.95
1561880_a_at,0.990034,0.911095,0.000164589,1.27097,1.1424,1.40771,0.00502884,0.000895985,0.0212691,0.00196649,0.617846,2.66255,0.693308,1.37373,1.56357,0.00423542,0.00114243,0.002139,1.58219,0.00708248
1561881_at,1.27598,1.45627,0.000155983,0.758835,0.956552,0.656156,1.2679,0.00557719,0.00235224,0.00130305,0.00132047,0.00156895,0.00101982,1.21254,0.000982055,0.00127006,0.000790565,0.00206397,0.719991,3.35904
1561882_at,3.71402,2.65348,1.36341,4.91143,0.116233,3.48148,2.54778,1.36804,0.627115,1.53451,1.32452,2.95744,1.36489,4.24902,2.63746,0.196276,8.52596,0.144654,6.62138,4.62463
1561883_at,2.46406,1.07058,0.842394,0.00734332,3.86072,1.04249,0.573474,0.0699422,0.331939,0.247304,3.10608,0.298929,0.0015478,0.000595532,0.00488013,0.00459123,0.220268,0.00233945,1.55444,0.00114138
1561884_at,0.000076271,2.16996,0.0000762862,0.141618,3.42285,0.00291121,0.00105383,1.0322,0.00111677,0.00293891,0.0060123,401.581,115.353,266.72,221.45,0.0227492,18.2475,56.2272,70.343,383.029
1561886_a_at,0.000152594,1.65017,0.332308,0.000669989,1.07868,0.751498,2.83208,0.00267706,0.00157782,0.418247,2.4739,0.00136713,0.228926,0.000888152,0.661504,1.31338,0.01029,0.560415,0.169272,0.00218078
1561887_at,2.59208,5.52796,0.821368,0.00497579,3.58413,0.00133115,0.0306958,1.24549,1.04394,0.00147756,1.09892,0.00117093,1.67619,0.782774,0.00152549,0.677364,0.693018,0.893962,1.82184,0.00329275
1561889_at,3.98288,3.32451,3.96657,39.4451,105.202,6.2407,30.8981,25.1616,41.8567,11.988,15.334,3.67105,13.0214,2.30273,37.3716,180.368,6.72639,17.1123,39.0714,22.0366
1561890_at,1.39382,1.22298,2.30587,1.33277,1.51,1.69225,2.52603,0.277592,0.433988,0.234511,1.54061,0.976837,1.53582,0.00135274,0.0030598,0.00327837,1.29211,2.05712,0.931682,2.50837
1561891_at,3.35489,0.0000419471,1.45194,0.0015653,0.00049001,0.00126089,1.30388,2.67949,0.255455,0.00130518,0.000212401,2.2839,0.000917418,0.327834,0.000968254,0.749726,0.00172987,0.00271281,0.00130706,0.00121283
1561892_at,0.0000565572,1.3179,0.777784,0.882494,0.486811,1.58524,0.00933103,0.00568848,2.43581,0.305998,0.394056,0.142774,0.000753339,0.988344,0.0719459,2.598,2.84883,0.035872,0.478446,0.815122
1561893_at,1.43205,0.000101562,1.20285,2.1583,2.6542,2.94646,1.28789,0.0443715,0.0083365,0.451884,4.03917,0.792,1.70306,0.00148633,0.00540318,0.000954497,3.11247,1.34873,1.54866,0.000896354
1561894_at,4.0008,2.92111,0.0000713218,2.56974,1.32808,0.1272,2.56553,0.915274,0.00285232,1.25611,0.441345,1.48975,0.00226969,0.805542,0.990105,5.95537,0.000774517,0.002147,0.0841907,0.000537677
1561895_at,0.00011203,3.80962,2.35273,1.72777,0.00676063,0.00115877,2.16939,2.58634,1.87154,0.00189017,4.20574,1.25945,0.437578,2.46738,0.00268616,3.88562,1.37815,1.51538,1.7833,6.43488
1561896_at,0.946548,3.12872,2.11091,1.07735,0.00234859,0.0358871,0.00155338,0.003379,1.05935,1.4107,1.48639,0.7425,1.89818,0.518559,0.576489,1.92206,1.18225,1.05245,0.00490057,2.9541
1561897_at,0.0000684663,2.57325,1.05691,0.367876,1.82951,2.58621,1.45866,0.963376,0.619271,0.0046451,0.0011743,0.304867,0.0014204,1.37,3.05966,1.27072,0.367385,0.00329422,0.0104468,0.504869
