ID_REF,Breast cancer saliva-1,Breast cancer saliva-2,Breast cancer saliva-3,Breast cancer saliva-4,Breast cancer saliva-5,Breast cancer saliva-6,Breast cancer saliva-7,Breast cancer saliva-8,Breast cancer saliva-9,Breast cancer saliva-10,Healthy control saliva-bc1,Healthy control saliva-bc2,Healthy control saliva-bc3,Healthy control saliva-bc4,Healthy control saliva-bc5,Healthy control saliva-bc6,Healthy control saliva-bc7,Healthy control saliva-bc8,Healthy control saliva-bc9,Healthy control saliva-bc10
219612_s_at,47.05,3.58,1.47,32.82,6.59,8.06,3.24,0,18.18,27.11,18.33,6.57,15.71,45.28,16.07,5.26,5.9,23.03,81.79,5.52
219613_s_at,71.67,127.92,18.03,0.01,0.02,32.16,21.49,0.01,0.01,0.01,55.85,7.85,128.36,69.14,0.01,10.8,0.02,13.94,0.01,86.47
219614_s_at,1.83,3.41,5.05,2.7,3.03,4.29,2.18,4.16,2.66,0,3.13,4.45,39.41,1.93,1.88,1.14,1.45,10.05,3.61,0.02
219615_s_at,0,6.04,2.7,3.13,1.67,1.19,4.73,1.05,2.34,0.28,1.48,7.88,5.16,5.89,0,2.23,1.76,2.82,6.96,4.45
219616_at,5.83,15.07,7.49,4.28,9.8,11.75,8.3,7.4,12.12,0.01,9.66,5.22,7.53,6.66,9.71,15.86,8.67,9.05,13.14,12.42
219617_at,20.39,227.79,13.36,14.93,14.26,41.12,74.43,16.4,254.39,10.53,123.37,321.05,347.41,512.88,667.13,576.12,466.76,453.62,27.71,963.99
219618_at,2.53,8.1,4.47,0.01,4.59,4.2,7.61,2.58,0.83,3.64,3.24,0.04,4.7,3.96,6.96,0.06,4.67,2.54,1.51,3.24
219619_at,417.5,570.91,567.05,507.11,509.32,504.18,677.34,425.18,911.34,432.56,695.69,941.67,375,1007.22,1201.68,864.29,1142.75,1197.8,748.54,761.15
219620_x_at,246.42,189.37,118.88,163.73,131.83,361.26,21.27,138.9,72.57,218.33,123.07,41.73,67.3,80.68,77.19,43.33,87.3,18.29,119.11,63.87
219621_at,75.89,173.21,113.86,131.4,49.95,27.59,36.6,6.55,20.5,43.75,0,1.03,12.38,6.81,39.29,2.58,8.01,11.4,12.68,38.69
219622_at,0.01,4.67,3.67,6.47,0,1.87,2.65,0,0,1.22,4.82,0.55,2.38,3.52,1.11,0.02,1.21,5.12,7.67,2.38
219623_at,1.34,1.49,0.51,4.51,20.55,2.9,0,0.84,0,3.7,0.93,0.11,1.99,1.62,0.24,4.4,0,1.05,7.26,1.21
219624_at,772.79,694.04,584.65,1097.83,670.74,759.32,754.6,575.23,669.08,1059.43,443.17,528.14,623.13,364.55,481.29,533.11,631.54,457.48,1145.04,585.12
219625_s_at,56.32,13.47,5.07,5.53,10.51,19.16,16.82,28.18,28.71,13.49,176.49,223.57,69.13,107.81,171.62,67.59,132.73,140.39,23.38,178.92
219626_at,5.12,0.03,7.2,0.01,0.47,5.71,1.59,2.96,8.26,3.82,0,2.51,0.02,0.01,6.44,5.16,2.49,4.72,2.11,9.73
219627_at,2256.8,1905.5,1464.51,855.21,1610.59,1108.31,1379.87,1663.01,926.95,1566.86,1303.15,948.18,1654.57,989.68,1837.59,1528.77,463.38,1245.37,2445.67,1498.37
219628_at,579.06,242.64,145.48,299.32,419.79,311.95,243.14,186.18,162.14,234.17,459.59,229.18,181.39,264.74,232.56,185.27,175.94,187.36,145.2,408.62
219629_at,3.9,3.72,5.01,5.73,2.4,2.85,3.45,3.81,4.46,6.07,19.95,0,5.04,0.85,4.66,1.68,7.58,7.31,0.45,0.01
219630_at,3.55,7.7,1.18,0,0.56,0,6.41,2.9,0,0,3.23,0.58,5.33,4.29,1.34,2.92,2.35,0.43,7.2,4
219631_at,0,1.77,2.07,1.05,0,0,10.3,1.22,0.01,1.29,0.63,6.74,2.25,0.29,2.88,0.09,4.31,0.86,4.24,22.61
219632_s_at,1.93,29.13,3.91,23.98,130.76,47.64,1.32,157.37,2.99,4.95,4.09,4.87,30.08,2.83,9.67,3.19,3.7,5.81,8.17,3.98
219633_at,4.91,1.57,5.39,10.38,3.46,0.9,0,0,0,6.61,1.51,0.62,3.36,1.02,0,0,2.26,0,2.03,1.32
219634_at,22.9,101.37,135.2,195.3,62.86,68.29,102.8,112.46,156.44,7.24,193.47,39.29,62.52,148.83,154.61,178.37,151.13,74.97,90.5,220.85
219635_at,12.07,0.01,5.56,13.44,10.81,0.86,2.07,3.77,0.01,10.56,0.01,21.93,6.05,5.12,3.27,2.17,7.45,3.93,5.78,8.25
219636_s_at,0.01,0,0,0.01,0.01,2.4,0.96,0,0,2.24,11.92,6.49,0.01,0,0,2.63,2.67,4,0,3.69
219637_at,0,2.27,3,1.64,0,0.09,0,5.44,2.84,3.7,0.12,0,1.26,1.38,0,1.51,5.81,0.11,1.27,1.13
219638_at,2.81,0.75,3.62,0,0.85,0.92,1.28,3.76,5.76,2.11,6.65,0,3.45,4.04,0,0.01,2.06,0.01,1.44,0
219639_x_at,33.72,47.43,127.4,18.04,47.8,12.54,47.93,23.01,15.17,0,0.01,17.57,56.07,0.01,0,119.99,28.21,28.65,32.53,2.73
219640_at,361.88,40.18,416.96,286.75,105.49,169.19,162.34,194.51,0.16,249.93,484.33,210.24,388.55,309.04,259.87,466.63,0.39,91.75,623.69,875.65
219641_at,137.86,247.55,26.82,117.58,196.96,9.8,280.12,24.36,18.8,56.62,3.71,19,385.39,194.87,137.68,134.94,236.03,52.23,103.32,245.18
219642_s_at,78.32,43.67,52.59,35.1,92.48,65.96,21.6,120.41,5.25,39.75,82.55,57.2,26.76,59.59,6.95,7.65,55.47,53.91,139.09,86.01
219643_at,0.07,0,0,3.87,1.74,2.15,0.01,2.99,8.67,8.07,0,0,4.34,3.66,1.53,0.01,3.74,2.59,0,0
219644_at,3.22,1.69,2.67,6.06,7.75,34.5,5.75,0.01,3.7,0.81,21.95,6.76,1.3,5.06,18.62,4.23,10.57,4.19,7.01,0.01
219645_at,1194.74,1176.2,1644.32,1362.73,1027.55,1365.39,1249.35,1410.89,1035.71,931.93,904.4,1426.52,450.86,1819.58,2009.59,1459.5,1842.99,1441.73,1639.91,1000.75
219646_at,0,0.91,3.9,0.01,5.59,0,0,11.02,5.3,2.39,0,0.98,0.01,5.14,3.09,0.11,2.12,2.89,0.01,3.65
219647_at,4.44,7.02,7.98,8.02,3.02,2.5,3.85,4.14,7.22,4.37,4.35,4.44,4.57,7.05,2.24,5.93,5.53,3.55,1.88,2.55
219648_at,5.28,0,0,0,1.38,2.37,6.3,4.32,2.7,0,0,1.13,1.11,1.14,0.97,2.35,2.41,0,0.07,7.07
219649_at,622.2,239.91,0.01,72.75,0.03,241.92,311.24,0.03,0.06,156.51,0.07,222.98,21.72,0.07,373.28,40.42,0.02,34.09,284.71,0.09
219650_at,0.34,0.57,0,0,2.23,7.1,0,1.12,0.44,1.63,0.76,1.54,2.32,0.17,0,4.4,0,0.6,0.86,0
219651_at,6.77,2.57,0,6.4,2.17,2.56,5,0,45.64,3.12,76.16,43.31,12.77,0,90.84,25.8,11.05,12.01,0,10.64
219652_s_at,0.02,2.84,9.16,0,3.17,4.48,6.61,1.66,1.58,1.75,5.09,2.83,0,3.17,4.12,2.96,3.83,0,3.89,0.77
219653_at,0.68,7.64,5.7,5.15,42.25,17.05,2.19,8.71,3.11,3.85,9.26,13.87,102.36,1.91,2.46,6.99,6.1,30.03,11.56,14.73
219654_at,2.61,0.02,0.04,0,0,0,2.39,2.95,1.56,4.27,1.16,8.59,0,6.95,0.23,0,5.08,0,3.36,0.01
219655_at,80.16,125.38,131.82,114.16,150.24,135.38,260.65,81.95,73.06,181.65,98.43,42.57,114.77,89.27,43.39,32.41,65.69,68.08,40.62,3.43
219656_at,14.44,0.71,12.75,2.86,3.05,2.5,5.43,79.54,32.69,0,9.22,8.17,9.58,5.11,4.35,5.82,1.27,4.27,11.33,10.12
219657_s_at,69.94,46,27.84,133.41,48.92,11.24,53.81,119.88,170.53,53.03,162.69,133.04,270.9,101.75,11.87,89.9,44.04,459.84,4.54,163.93
219658_at,2.29,0,89.26,26.09,22.22,0.01,1.12,10.25,12.05,42.8,10,0,0,12.76,0,2.28,2.29,0.02,12.28,3.81
219659_at,3.67,1.22,3.34,1.69,3.4,2.54,0.43,0,4.06,2.48,4.51,1.43,7.31,4.37,3.14,1.52,1.03,0.42,4.2,2.81
219660_s_at,5.04,0,10.54,9.01,0.47,4.02,6.2,0.69,4.1,6.32,0.98,0.01,0.64,3.21,6.69,0.01,5.89,1.78,0.02,1.29
219661_at,128.96,176.64,151.81,206.21,237.85,94.44,127.82,274.09,244.37,63.67,414.44,209.33,108.2,93.44,133.98,95.83,131.69,274.92,115.07,43.33
219662_at,0.98,0,0.64,1.92,0.39,0.33,0.48,0,5.36,3.61,5.44,0,6.95,0,1.28,4.31,4.61,0.01,0,0.02
219663_s_at,5.52,2.58,7.2,7.66,8.33,1.95,0.01,0.32,10.93,3.2,0,20.99,8.2,31.7,45.29,0,3.72,8.93,0.46,15.59
219664_s_at,8.36,0,0.15,0,0.86,0.92,8.46,0,68.34,1.16,33.72,8.94,2.62,33.98,2.02,14.47,4.74,0,0,15.28
219665_at,0.01,1.77,3.62,0,14.34,0.01,3.17,5.4,6.71,1.77,9.95,6.81,4.21,0,0.01,5.54,4.43,3.06,1.03,4.47
219666_at,70.96,6.28,4.51,7.27,52.17,6.04,6.31,5.22,15.5,5.83,2.44,83.38,34.94,13.06,19.78,15.74,11.32,5.37,4.76,4.54
219667_s_at,116.79,21.79,106.86,73.02,13.93,30.94,18.38,76.65,22.23,111.34,31.03,213.94,144.48,103.46,127.54,130.12,13.84,11.05,77.81,1.98
219668_at,3.99,0,0.01,1.48,2.52,0.01,0,0.02,0,0.03,0,0,0,3.43,6.24,8.38,0,0,5.42,6.06
219669_at,361.12,811.54,339.87,736.63,776.46,807.94,751.74,461.78,752.12,590.09,908.64,754.62,959.98,709.76,912.36,786.05,905.34,1183.72,803.35,681.76
219670_at,206.14,524.48,319.48,306.11,498.2,504.44,457.32,188.12,285.66,429.01,409.05,435.1,702.52,666.61,188.21,486.59,521.41,259.55,401.53,268.08
219671_at,6.28,0.01,0.53,0.3,0.14,18.39,7.29,3.79,4.8,0.34,3.61,4.28,6.13,6.87,5.54,5.92,1.94,8.97,4.8,3.56
219672_at,6.53,3.63,0,1.27,0.01,0,73.12,1.9,28.93,5.32,28.97,13.25,59.72,0,34.23,5.55,28.99,0.04,6.46,31.41
219673_at,0,8.2,1.93,4.65,0.02,0.61,6.41,18.74,7.39,0.89,3.13,2.25,2.64,1.19,10.74,1.14,10.93,1.94,4.9,7.53
219674_s_at,0.01,0,0,0,0,0,0.15,2.9,0,0,4.76,24.64,0,3.67,3.22,0.51,0,0,0.49,0
219675_s_at,11.28,2.8,6.19,2.13,15.08,0,1.69,45.37,6.36,5.8,7.97,6.95,32.09,6.36,3.92,20.99,12.96,18.97,2.03,2.11
219676_at,114.3,0.08,159.26,354.18,62.5,86.93,0.04,227.37,136.4,163.12,137.59,50.66,66.16,222.21,86.92,81.72,16.54,69.59,366.99,0.03
219677_at,2.51,0.12,10.83,57.33,20.47,5.84,8,71.68,24.91,55.62,9.24,69.62,2.56,7.98,0,35.01,6.49,16.41,6,2.23
219678_x_at,239.47,100.18,173.62,100.74,110.14,15.41,135.71,95.77,183.16,100.02,211.92,144.97,37.08,22.33,29.57,51.36,51.11,11.63,58.32,100.43
219679_s_at,966,1292.63,686.16,1086.08,1078.14,1100.26,1254.01,616.11,1032.46,791.81,983.12,801.08,922.19,1247.96,1269.97,946.03,1539.94,1408.17,965.21,1269.01
219680_at,0.01,0.02,0.02,26.87,19.72,0.05,0.01,16.14,4.29,0.02,18.93,0.05,7.95,0.04,66.86,17.75,18.09,9.35,81.64,0.01
219681_s_at,0,2.9,0,18.08,0.23,11.13,0,0.6,10.24,0.79,0,0.2,3.94,5.34,0,4.31,3.1,2.22,0,0.27
219682_s_at,0,0.02,1.34,0,1.38,0.87,0.3,0,2.27,0.77,0,0.45,2.19,1.34,1.42,0,0.91,0.42,2.54,2.25
219683_at,4.86,0.9,4.3,12.45,0,0,0,2.65,0.01,0,0.01,0.01,2.19,0,0,6.39,0,0,0,2.09
219684_at,2.82,9.95,1.86,0,4.02,37.24,18.2,0,53.95,31.05,11.87,2.48,34.07,0.42,1.27,0.01,8.89,76.41,1.38,0.84
219685_at,0.36,31.7,0.03,232.12,398.91,45.64,7.9,0.13,0.22,120.78,57.95,209.26,0.33,0.12,0.09,0.47,131.88,82,42.84,0.13
219686_at,558.46,920.13,854.88,465.49,825.34,884.58,747,563.86,626.1,578.61,828.76,577.43,782.13,235.3,806.45,685.25,719.73,614.44,663.98,886.97
219687_at,18.43,0,5.72,18.63,39.02,0.6,17.01,19.4,0.75,6.88,5.59,12.84,18.64,0,0.03,0.01,0,2.32,11.94,0
219688_at,0,6.5,0.35,0.58,0.22,4.37,4.01,1.93,1.79,3.25,7.53,5.05,7.63,0,6,2.9,2.02,3.03,1.06,2.31
219689_at,0,2.49,0.49,38.39,5.42,1.54,1.09,1.38,6.25,0.43,22.71,0.03,314.24,0.91,0.76,10.33,6.58,68.99,1.65,2.34
219690_at,2.18,0,0,3.84,0,0,0,0,0,0,3.07,0,1.05,3.06,2.98,0,2.72,0,19.39,0.54
219691_at,7.12,1.64,26.71,0,3.71,0,3.52,1.98,0,0,0.8,0.01,0,1.11,3.01,0,0,1.5,0,0
219692_at,0,2.58,2.69,5.02,0,6.96,0.16,17.37,1.85,0.45,1.04,0,1.54,0.88,0.06,1.18,0.41,1.91,0,0
219693_at,2.75,1.12,0.75,0.01,1.69,0,0,2.01,3.54,3.16,0,0.01,2.8,0,1.77,0,3.02,0,2.37,2.89
219694_at,17.56,27.82,9.65,0.01,3.55,0,0,0.76,0,0,16.91,0,1.38,2.98,2.87,4.23,3.21,0,6.26,17.82
219695_at,80.69,56.24,31.08,22.25,99.02,60.74,84.64,1631.85,276.59,24.08,223.88,138.77,198,148.64,231.38,130.83,238.25,362.59,8.38,393.98
219696_at,6.3,59.5,0,391.07,18.28,0.32,25.73,0,42.28,0,358.95,44.39,317.94,111.15,67.8,68.45,14.51,26.8,3.47,91.31
219697_at,227.12,84.27,93.81,18.49,48.41,28.52,27.15,149.28,369.44,5.33,248.95,146.55,172.7,165.51,103.87,130.08,108.46,110.12,79.8,390.73
219698_s_at,0.97,4.51,7.83,0,0,1.8,2.78,2.67,0.53,0.52,2.19,3.18,4.77,5,4.69,0.2,1.73,4.42,4.85,7.46
219699_at,19.47,52.19,0.26,27.37,44.46,78.46,0.58,20.44,8.6,29.7,0,1.16,298.34,27.32,207.86,118.86,168.6,6.86,3.39,0.01
219700_at,4.99,5.46,0.59,0.3,6.73,7.06,0.01,0.07,0.03,4.76,5.44,2.98,8.84,6.92,6.76,0.01,6.44,4.24,4.38,7.78
219701_at,1,1.01,6.88,0.01,5.15,1.51,0.04,5.59,0.01,6.14,0.62,4.61,0.27,6.43,1.82,0.9,0.01,1.02,7.67,5.48
219702_at,106.08,47.85,5.09,48,70.55,72.3,122.68,83.9,248.27,0,153.26,37.02,241.56,308.12,251.87,227.32,288.19,343.21,80.64,248.66
219703_at,0.01,0,0,0.04,2.67,6.45,0.55,0,6.12,0.03,2.12,7.52,5.41,2.57,4.41,0.48,0.96,1.73,0,5.69
219704_at,157.12,36.04,38.84,27.09,35.93,70.62,55.57,76.92,133.53,16.73,66.58,213.72,37.07,151.45,176.01,138.39,268.91,310.95,198.92,928.92
219705_at,12.38,5.47,17.23,5.2,0.93,1.11,6.24,0.27,47.16,2.71,24.97,12.01,15.9,4.09,13.55,16.87,17.05,19.25,5.01,36.25
219706_at,434.8,356.15,291.53,651.93,456.45,213.66,300.68,409.32,708.72,447.22,797.44,279.07,716.7,798.42,735.75,709.96,527.39,703.45,462.16,259
219707_at,70.14,29.3,76.94,0.01,14.64,16.61,197.03,69,63.91,96.54,0.01,0.04,11.39,58.04,0.01,183.7,484.97,0.01,58.94,302.88
219708_at,564.62,474.09,262.67,464.6,794.63,686.56,585.98,873.11,601.11,599.55,376.52,907.88,1055.88,382.46,509.8,982.06,515.76,646.75,574.61,629.05
219709_x_at,0.09,1.65,2.52,0.01,2.1,0,0.19,0,6.42,2.51,4.29,0.9,0.32,1.72,0,0,1.63,0,1.97,0
219710_at,37.88,29.21,14.4,15.9,8.23,18.22,20.53,27.3,41.06,20.35,37.08,65.31,12.38,40.5,13.71,10.81,6.97,4.3,17.61,52.85
219711_at,67.28,108.07,112.08,44.78,60.36,244.79,7.79,251.88,22.15,39.19,20.98,61.38,32,12.11,82.95,49.23,96.58,36.67,123.2,396.15
219712_s_at,24.16,24.39,6.34,14.24,18.66,13.77,17.07,41.84,0.01,28.6,18.33,26.45,9.41,15.31,6.21,16.81,4.79,8.2,12.88,26.23
219713_at,4.87,1.23,1.88,1.52,2.34,9.59,0.5,0.31,2.84,0,1.81,0.01,3.92,2.53,3.71,0.2,4.26,2.58,2.05,4.97
219714_s_at,0,0.66,1.7,4.35,2.86,1.69,1.67,0.01,5.34,0,0,0,6.84,6.97,0,1.19,0.76,4.87,0.69,3.75
219715_s_at,8.44,5.3,3.03,2.01,2.16,0.25,1.1,4.45,4.06,3.9,1.54,8.7,3.13,0.95,0.58,4.31,3.95,1.7,0,5.14
219716_at,274.65,0.23,40.86,1.16,95.59,146.47,0.64,0.07,180.42,77.58,325.56,0.74,269.9,0.14,0.07,146.79,92.77,528.72,266.01,50.3
219717_at,1.18,1.44,3.26,3.1,3.03,0.76,1.89,0,1.39,0.1,2.07,0,0.01,0.25,5.68,1.22,4.02,2.69,0.01,4.05
219718_at,13.18,5.48,0.06,0.01,7.07,0.01,7.6,6.49,9.31,0.01,8.06,0.47,1.9,7.36,6.29,5.46,0.07,1.12,0.01,0
219719_at,64.28,7.7,0.77,20.42,3.89,9,7.58,3.72,0.01,3.11,0,0,178.11,296.56,13.48,4.77,26.01,16.12,3.37,0.99
219720_s_at,0.7,1.04,0.01,5.74,0.01,4.22,0.01,3.08,0.85,3.59,4.68,1.99,6.27,9.1,4.08,0.01,6.34,10.05,2.93,2.51
219721_at,0,4.45,0,0,8.68,1.31,7.62,0,3.83,1.51,11.68,5.88,2.27,0.03,4.61,0,0.02,0,0,2.66
219722_s_at,22.34,34.91,42.48,2.95,14.64,10.22,11.84,2.99,65.58,3.73,54.79,0,0,35.39,54.21,6.83,25.59,0,31.32,0
219723_x_at,357.25,239.67,337.25,438.35,574.94,196.82,347.9,249.39,199.75,246.23,102.8,144.59,246.57,203.67,63.79,311.56,139.37,235.21,295.25,18.46
219724_s_at,6.99,11.78,33.84,39.68,3.4,0,25.42,0.06,0.01,13.83,8.8,5.7,33.58,0,0,0,41.23,0,53.6,1.25
219725_at,5.79,5.44,2.49,2.97,1.01,1.58,0.01,8.37,4.15,7.6,8.75,6.61,5.64,1.78,9.37,0.01,8.77,1.67,5.55,1.89
219726_at,1336.87,1524.7,1053.74,1267.79,1005.21,1428.38,813.81,637.81,1298.78,1461.4,1802.8,1027.69,1065.58,978.35,1547.64,1211.32,1575.47,1172.34,948.81,516.84
219727_at,4.82,0.94,70.65,4.59,7.57,1.93,10.42,6.39,17.24,5.81,0,3.64,2.86,55.38,67.26,3.96,8.95,5.58,4.65,0.02
219728_at,0,0.01,5.69,14.13,1.88,1.93,3.42,6.82,4.51,0.01,5.72,1.75,0,2.13,3.31,2.55,1.06,0,0.56,6.46
219729_at,521.18,317.42,372.75,422.76,293.89,447.75,318.58,495.99,492.21,395.15,530.19,309.23,200.85,577.58,269.71,333.79,547.09,228.65,461.71,520.73
219730_at,1.03,3.19,0.01,0.04,1.76,7.76,0.01,4.44,1.44,8.78,4.2,0,0,2.48,0,0,2.1,3.37,0.01,0.94
219731_at,712.55,647.18,736.92,921.09,627.81,580.19,715.51,1041.59,882.02,651.08,860.14,614.34,383.82,588.98,690.06,525.85,778.35,844.12,656.83,441.86
219732_at,3.14,0,1.58,5.42,0,1.86,5.12,1.65,7.23,1.21,5.44,7.84,4.3,2.23,9.26,3.22,2.68,5.69,0,0.52
219733_s_at,65.77,43.65,11.48,46.88,59.77,14.95,70.31,93.4,97.02,10.37,195.38,411.63,94.7,154.08,161.78,383.47,616.78,108.93,8.71,429.52
219734_at,0.56,8.95,3.74,7.53,0.68,8.4,1.02,3.19,5.54,4.03,0,10.15,3.12,0.12,3.77,5.24,0.03,3.19,0.01,13.03
219735_s_at,1107.34,1167.66,941.08,1266.37,1034.39,1009.32,1285.27,1200.7,1220.8,1156.26,1161.23,1139.23,1139.99,951.71,1226.62,1114,929.16,1229.34,1241,968.86
219736_at,0.01,0,4.66,0.2,0,0.01,8.9,6.87,0.77,5.68,3.05,2.14,5.21,0,1.4,2.1,0,0,0,3.53
219737_s_at,4.27,0.44,3.38,4.73,0.01,0,0.3,4.94,2.34,0,2.49,6.35,1.1,1.32,2.54,1.86,3.38,1.16,2.72,12.91
219738_s_at,2142.29,1408.65,2234.45,1842.83,2031.34,2374.49,2429.53,1987.77,1854.51,1989.6,1834.18,2500.12,1934.85,1527.98,2006.4,1382.03,1255.09,2289.5,1374.54,2277.68
219739_at,3.6,12.91,3.84,2.34,5.5,0.01,3.2,1.99,5.82,6.19,4.17,4.72,3.45,2.5,3.87,0,1.31,4.32,6.15,0
219740_at,0,2.59,7.28,3.43,1.51,0.87,0.01,2.45,3.61,0,2.06,3.26,4.01,11.66,7.17,0.01,5.96,0,2.31,6.45
219741_x_at,7.31,1.29,5.37,0.01,0.05,2.79,0.02,0,0,4.71,9.23,0.82,2.19,1.54,0,0,0,2.13,9.57,0
219742_at,3.72,6.74,1.54,1.87,3.64,5.83,7.7,4.29,4.24,0,1.83,3.91,0,0.99,1.72,0.02,5.51,0,2.23,0.01
219743_at,5.05,0,0.53,2.26,0,7.32,2.52,3.8,0.64,4.38,0.05,0,1.9,3.27,0,0.28,0.69,0,0,2.87
219744_at,38.41,3.46,1.98,7.82,1.15,3.08,1.95,0.69,4.41,33.94,4.36,0.23,0.85,0.01,0.85,2.94,0,0,2.19,2.83
219745_at,523.49,421.54,509.52,380.96,298,451.43,493.59,313.04,1049.5,414.95,849.59,1226.13,972.83,1125.38,920.92,927.43,927.23,642.14,574.47,1192.4
219746_at,5.51,3.19,6.49,2.49,3.78,4.73,4.71,5.68,3.6,0,1.32,8.13,0.01,5.63,5.04,1.61,2.26,0,2.92,1.12
219747_at,5.35,1.96,0,6.54,0.01,0,0.09,1.15,0,1.99,0,0,0,4.64,2.81,0,0.92,0,0.01,0
219748_at,0,32.57,0,0,0.68,0,10.43,1.23,11.07,0,0.96,0,4.01,7.04,0.14,24.04,1.68,25.27,0,0
219749_at,56.14,39.11,4.74,39.72,0,67.28,6.48,0.01,181.8,4.13,141.08,117.97,85.93,123.78,82.18,68.5,107.72,21.73,2.09,180.06
219750_at,1.42,8.13,3.11,4,5.74,7.38,1.77,5.83,10.27,3.43,5.27,7.3,6.91,3.57,9.68,5.39,6.57,0.01,3.84,11.99
219751_at,0.01,0,1.36,0,0,0,5.75,3.77,0,9.09,0,1.4,4.95,0.03,1.86,6.16,5.89,0,0.28,0
219752_at,0,0.97,0,0,0,1.12,0.69,0,0.97,0,5.11,0,1.69,0.01,0,3.28,0,5.8,3.23,0.02
219753_at,127.1,0.1,113.49,0.02,140.53,120.37,109.19,198.35,6.15,140.19,84.26,49.42,55.92,25.96,0.02,125.56,41.24,65.21,151.11,14.5
219754_at,9.47,0,0.01,0.01,2.92,0,0.7,2.74,7.2,0,0,3.96,0,1.41,0.01,2.24,0,0,2.01,0
219755_at,2.74,3.18,2.69,0,1.04,0.01,1.44,0.81,1.41,0,3.39,0,1.38,2.95,2.62,0.98,0,0,4.3,2.33
219756_s_at,0.28,0.17,0.98,1.29,0.62,1.78,4.02,0.72,0,0,3.43,1.15,0,3.72,0,1.39,1.14,0.44,0,1.46
219757_s_at,8.61,4.6,13.34,9.12,1.4,14.67,24.02,8.13,1.65,6.25,5.63,5.33,10.83,5.98,4.03,7.17,4.34,2.37,1.17,6.66
219758_at,4.21,4.29,2.33,2.84,0,3.9,0.01,4.47,0,0.37,4.58,3.71,0,2.8,0,0,0.01,2.54,2.31,0
219759_at,0,3.29,0,6.09,1.56,2.76,1.56,0.01,2.79,4.74,0,0,0.01,6.43,2.57,2.64,3.26,5.07,1.93,3.44
219760_at,1.7,3.93,0,3.23,6.02,5.2,0.01,10.16,8.48,0,5.42,6.22,3.08,2.14,3.9,2.38,3.26,6.42,38.91,1.54
219761_at,83.2,22.35,32.53,0,14.01,105.13,343.96,10.2,221.23,0.02,106.33,0.62,278.49,104.64,84.86,388.09,122.4,587.24,7.04,122.3
219762_s_at,5.06,7.07,7.55,7.58,6.25,5.6,2.26,6.93,3.68,2.22,0.08,0.25,0,0.01,1.64,8.29,9.52,3.37,2.64,4.57
219763_at,0.02,4.46,0.04,0.1,4.4,6.71,31.92,0.71,58.82,53.42,3.29,0.79,0.02,2.2,3.17,3.08,3.43,1.32,3.33,2.89
219764_at,1.91,1.53,4.46,3.43,6.48,1.8,1.13,0.28,1.38,0,1.49,0.03,0.1,2.34,0.02,2.7,1.65,6.06,4.64,0.02
219765_at,2.71,6.85,3.72,3.57,3.43,6.52,8.8,8.27,4.2,1.31,2.71,10.86,5,9.78,4.53,16.06,7.51,2.89,9.84,16.17
219766_at,3.55,2.72,11.46,3.94,0.85,1.53,1.37,3.48,3.94,5.14,0,4.5,2.74,5,5.7,0.01,0,2.69,4.78,0
219767_s_at,1.6,0,0,2.25,7.64,0,7.61,0.01,6.46,12.52,7.26,0.24,0.08,8.81,9.14,3.92,5.04,3.66,0.01,3.35
219768_at,1455.76,1510.53,1284.28,1190.27,952.19,1521.12,1423.59,1517.83,1526.12,1846.79,1895.63,1273.37,1648.33,1615.79,1770.39,1401.39,1413.34,1792.24,1059.18,1467.33
219769_at,0,6.52,1.8,0,1.36,0.28,0.95,0.67,0.02,4.61,0.36,1.47,0,2.14,4.41,0,5.74,0,2.87,0.01
219770_at,3.34,10.52,11.01,8.7,1.5,4.53,14.27,9.12,7.2,1.9,7.92,7.76,0,4.53,6.4,1.54,6.28,0.01,9.29,0.01
219771_at,6.4,13.01,3.35,9.99,4.14,2.36,18.91,5.94,5.95,13.93,10.39,3.87,6.68,6.92,12.08,20.7,0.02,4.79,13.45,18.37
219772_s_at,2.66,5.02,8.17,3.13,2.52,14.16,0,5.75,8.38,2.77,0,1.35,0.02,0.01,5.02,4.97,4.2,4.27,0.13,6.14
219773_at,88.13,0.12,47.09,202.58,196.6,129.72,58.91,100.5,0.12,57.2,235.53,299.87,438.78,151.1,381.4,150.58,193.44,411.92,254.19,173.95
219774_at,4.55,2.68,6.76,6.01,0.59,0.59,0.01,2.04,2.15,0.02,5.73,0,0.51,6.01,0,4.78,0.01,3.54,1.07,3.6
219775_s_at,0.7,6.94,0,8.66,1.69,0,2.22,35.55,0,0,0,1.18,0,0,6.01,20.25,0,6.63,3.88,0
219776_s_at,5.67,4.04,5.77,8.53,6.95,7.57,8.46,3.03,3.8,6.95,0.01,6.59,5.52,10.44,7.08,4.06,8.58,10.53,4.14,14.94
219777_at,1.14,4.53,0.03,0,0,0.44,3.34,2.34,0.01,5.19,0,0,0.01,0.01,9.12,0.01,1.87,0,2.03,3.43
219778_at,7.81,0,1.23,0.01,0,0.07,4.19,0.82,0,0.01,5.17,0.4,0.98,0,0,0,0,2.82,0.93,0.01
219779_at,1.13,4.05,20.65,9.92,2.56,8.81,4.88,1.57,8.27,0,11.09,12.87,23.3,4.44,2.46,3.6,5.06,2.65,16.3,4.32
